tripduration,day,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
333,2/18/16,2/18/16 15:21,2/18/16 15:27,263,Elizabeth St & Hester St,40.71729,-73.996375,330,Reade St & Broadway,40.71450451,-74.00562789,22602,Subscriber,1984,1
172,2/18/16,2/18/16 15:23,2/18/16 15:26,72,W 52 St & 11 Ave,40.76727216,-73.99392888,530,11 Ave & W 59 St,40.771522,-73.990541,22588,Subscriber,1981,1
229,2/18/16,2/18/16 15:26,2/18/16 15:30,153,E 40 St & 5 Ave,40.75206231,-73.9816324,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,17765,Subscriber,1992,1
1305,2/18/16,2/18/16 15:26,2/18/16 15:48,261,Johnson St & Gold St,40.69474881,-73.98362464,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,22255,Subscriber,1987,2
656,2/18/16,2/18/16 15:29,2/18/16 15:40,497,E 17 St & Broadway,40.73704984,-73.99009296,403,E 2 St & 2 Ave,40.72502876,-73.99069656,22226,Subscriber,1964,1
773,2/18/16,2/18/16 15:31,2/18/16 15:44,348,W Broadway & Spring St,40.72490985,-74.00154702,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15358,Subscriber,1978,2
612,2/18/16,2/18/16 15:32,2/18/16 15:42,545,E 23 St & 1 Ave,40.736502,-73.97809472,379,W 31 St & 7 Ave,40.749156,-73.9916,17722,Subscriber,1976,2
520,2/18/16,2/18/16 15:32,2/18/16 15:41,160,E 37 St & Lexington Ave,40.748238,-73.978311,475,E 16 St & Irving Pl,40.73524276,-73.98758561,23662,Subscriber,1971,2
219,2/18/16,2/18/16 15:33,2/18/16 15:37,153,E 40 St & 5 Ave,40.75206231,-73.9816324,160,E 37 St & Lexington Ave,40.748238,-73.978311,23145,Subscriber,1963,1
658,2/18/16,2/18/16 15:35,2/18/16 15:45,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17750,Subscriber,1969,1
297,2/18/16,2/18/16 15:35,2/18/16 15:40,492,W 33 St & 7 Ave,40.75019995,-73.99093085,526,E 33 St & 5 Ave,40.74765947,-73.98490707,23337,Subscriber,1957,1
662,2/18/16,2/18/16 15:40,2/18/16 15:51,363,West Thames St,40.70834698,-74.01713445,347,Greenwich St & W Houston St,40.728846,-74.008591,23121,Subscriber,1974,1
406,2/18/16,2/18/16 15:42,2/18/16 15:49,480,W 53 St & 10 Ave,40.76669671,-73.99061728,480,W 53 St & 10 Ave,40.76669671,-73.99061728,23057,Subscriber,1982,1
153,2/18/16,2/18/16 15:46,2/18/16 15:48,449,W 52 St & 9 Ave,40.76461837,-73.98789473,479,9 Ave & W 45 St,40.76019252,-73.9912551,22195,Subscriber,1972,1
348,2/18/16,2/18/16 15:48,2/18/16 15:53,513,W 56 St & 10 Ave,40.768254,-73.988639,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,18220,Subscriber,1967,1
244,2/18/16,2/18/16 15:48,2/18/16 15:52,337,Old Slip & Front St,40.7037992,-74.00838676,195,Liberty St & Broadway,40.70905623,-74.01043382,22764,Subscriber,1993,1
464,2/18/16,2/18/16 15:53,2/18/16 16:01,466,W 25 St & 6 Ave,40.74395411,-73.99144871,254,W 11 St & 6 Ave,40.73532427,-73.99800419,19890,Subscriber,1987,1
543,2/18/16,2/18/16 15:55,2/18/16 16:04,523,W 38 St & 8 Ave,40.75466591,-73.99138152,402,Broadway & E 22 St,40.7403432,-73.98955109,24006,Subscriber,1971,1
805,2/18/16,2/18/16 15:56,2/18/16 16:10,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3159,W 67 St & Broadway,40.77492513,-73.98266566,22412,Subscriber,1974,1
245,2/18/16,2/18/16 15:58,2/18/16 16:02,223,W 13 St & 7 Ave,40.73781509,-73.99994661,382,University Pl & E 14 St,40.73492695,-73.99200509,16216,Subscriber,1991,2
1460,2/18/16,2/18/16 16:01,2/18/16 16:25,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,310,State St & Smith St,40.68926942,-73.98912867,23041,Customer,,0
1502,2/18/16,2/18/16 16:04,2/18/16 16:29,164,E 47 St & 2 Ave,40.75323098,-73.97032517,532,S 5 Pl & S 4 St,40.710451,-73.960876,22158,Subscriber,1987,2
388,2/18/16,2/18/16 16:08,2/18/16 16:14,168,W 18 St & 6 Ave,40.73971301,-73.99456405,442,W 27 St & 7 Ave,40.746647,-73.993915,14715,Subscriber,1978,1
829,2/18/16,2/18/16 16:09,2/18/16 16:23,411,E 6 St & Avenue D,40.72228087,-73.97668709,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,21674,Subscriber,1969,2
396,2/18/16,2/18/16 16:09,2/18/16 16:16,526,E 33 St & 5 Ave,40.74765947,-73.98490707,523,W 38 St & 8 Ave,40.75466591,-73.99138152,23337,Subscriber,1977,1
345,2/18/16,2/18/16 16:10,2/18/16 16:16,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19590,Customer,,0
708,2/18/16,2/18/16 16:11,2/18/16 16:23,293,Lafayette St & E 8 St,40.73028666,-73.9907647,405,Washington St & Gansevoort St,40.739323,-74.008119,22165,Subscriber,1979,1
783,2/18/16,2/18/16 16:14,2/18/16 16:28,325,E 19 St & 3 Ave,40.73624527,-73.98473765,325,E 19 St & 3 Ave,40.73624527,-73.98473765,15434,Subscriber,1961,2
459,2/18/16,2/18/16 16:21,2/18/16 16:28,2003,1 Ave & E 18 St,40.73381219,-73.98054421,435,W 21 St & 6 Ave,40.74173969,-73.99415556,23717,Customer,,0
364,2/18/16,2/18/16 16:24,2/18/16 16:30,251,Mott St & Prince St,40.72317958,-73.99480012,349,Rivington St & Ridge St,40.71850211,-73.98329859,23889,Subscriber,1986,1
224,2/18/16,2/18/16 16:25,2/18/16 16:29,263,Elizabeth St & Hester St,40.71729,-73.996375,2009,Catherine St & Monroe St,40.71117444,-73.99682619,21405,Subscriber,1992,1
610,2/18/16,2/18/16 16:30,2/18/16 16:40,382,University Pl & E 14 St,40.73492695,-73.99200509,505,6 Ave & W 33 St,40.74901271,-73.98848395,22087,Subscriber,1987,1
2744,2/18/16,2/18/16 16:33,2/18/16 17:18,306,Cliff St & Fulton St,40.70823502,-74.00530063,3176,W 64 St & West End Ave,40.77452835,-73.98753759,24105,Subscriber,1971,1
240,2/18/16,2/18/16 16:35,2/18/16 16:39,453,W 22 St & 8 Ave,40.74475148,-73.99915362,521,8 Ave & W 31 St,40.75096735,-73.99444208,23417,Subscriber,1971,2
341,2/18/16,2/18/16 16:37,2/18/16 16:43,195,Liberty St & Broadway,40.70905623,-74.01043382,330,Reade St & Broadway,40.71450451,-74.00562789,18482,Subscriber,1965,1
1124,2/18/16,2/18/16 16:37,2/18/16 16:56,519,Pershing Square North,40.751873,-73.977706,348,W Broadway & Spring St,40.72490985,-74.00154702,14621,Subscriber,1952,1
603,2/18/16,2/18/16 16:39,2/18/16 16:49,479,9 Ave & W 45 St,40.76019252,-73.9912551,486,Broadway & W 29 St,40.7462009,-73.98855723,22514,Customer,,0
204,2/18/16,2/18/16 16:41,2/18/16 16:45,195,Liberty St & Broadway,40.70905623,-74.01043382,315,South St & Gouverneur Ln,40.70355377,-74.00670227,16378,Subscriber,1965,1
1335,2/18/16,2/18/16 16:41,2/18/16 17:04,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,479,9 Ave & W 45 St,40.76019252,-73.9912551,19082,Customer,,0
523,2/18/16,2/18/16 16:46,2/18/16 16:54,475,E 16 St & Irving Pl,40.73524276,-73.98758561,505,6 Ave & W 33 St,40.74901271,-73.98848395,24017,Subscriber,1969,1
656,2/18/16,2/18/16 16:48,2/18/16 16:59,3236,PABT Valet,40.75898481,-73.99379969,3158,W 63 St & Broadway,40.77163851,-73.98261428,23152,Subscriber,1965,1
354,2/18/16,2/18/16 16:48,2/18/16 16:54,500,Broadway & W 51 St,40.76228826,-73.98336183,492,W 33 St & 7 Ave,40.75019995,-73.99093085,21447,Subscriber,1977,1
399,2/18/16,2/18/16 16:49,2/18/16 16:55,500,Broadway & W 51 St,40.76228826,-73.98336183,488,W 39 St & 9 Ave,40.75645824,-73.99372222,23753,Subscriber,1981,1
340,2/18/16,2/18/16 16:53,2/18/16 16:59,301,E 2 St & Avenue B,40.72217444,-73.98368779,361,Allen St & Hester St,40.71605866,-73.99190759,23310,Subscriber,1980,2
321,2/18/16,2/18/16 16:53,2/18/16 16:59,444,Broadway & W 24 St,40.7423543,-73.98915076,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17076,Subscriber,1959,1
836,2/18/16,2/18/16 16:56,2/18/16 17:10,526,E 33 St & 5 Ave,40.74765947,-73.98490707,168,W 18 St & 6 Ave,40.73971301,-73.99456405,19109,Subscriber,1964,1
587,2/18/16,2/18/16 16:56,2/18/16 17:06,469,Broadway & W 53 St,40.76344058,-73.98268129,490,8 Ave & W 33 St,40.751551,-73.993934,14736,Subscriber,1982,1
693,2/18/16,2/18/16 16:57,2/18/16 17:08,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,498,Broadway & W 32 St,40.74854862,-73.98808416,20238,Subscriber,1960,1
53375,2/18/16,2/18/16 16:57,2/19/16 7:47,457,Broadway & W 58 St,40.76695317,-73.98169333,524,W 43 St & 6 Ave,40.75527307,-73.98316936,23643,Subscriber,1968,1
1338,2/18/16,2/18/16 16:58,2/18/16 17:21,295,Pike St & E Broadway,40.71406667,-73.99293911,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,23154,Subscriber,1954,1
426,2/18/16,2/18/16 17:00,2/18/16 17:07,519,Pershing Square North,40.751873,-73.977706,137,E 56 St & Madison Ave,40.761628,-73.972924,20136,Subscriber,1987,1
750,2/18/16,2/18/16 17:03,2/18/16 17:15,320,Leonard St & Church St,40.717571,-74.005549,3244,University Pl & E 8 St,40.73143724,-73.99490342,19591,Subscriber,1983,2
422,2/18/16,2/18/16 17:06,2/18/16 17:13,534,Water - Whitehall Plaza,40.70255065,-74.0127234,316,Fulton St & William St,40.70955958,-74.00653609,15535,Subscriber,1976,1
1929,2/18/16,2/18/16 17:09,2/18/16 17:42,304,Broadway & Battery Pl,40.70463334,-74.01361706,469,Broadway & W 53 St,40.76344058,-73.98268129,17800,Subscriber,1971,1
162,2/18/16,2/18/16 17:11,2/18/16 17:14,293,Lafayette St & E 8 St,40.73028666,-73.9907647,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,14816,Subscriber,1959,1
289,2/18/16,2/18/16 17:12,2/18/16 17:17,303,Mercer St & Spring St,40.72362738,-73.99949601,320,Leonard St & Church St,40.717571,-74.005549,14709,Subscriber,1969,2
1447,2/18/16,2/18/16 17:12,2/18/16 17:36,491,E 24 St & Park Ave S,40.74096374,-73.98602213,310,State St & Smith St,40.68926942,-73.98912867,22111,Subscriber,1979,1
986,2/18/16,2/18/16 17:14,2/18/16 17:30,3092,Berry St & N 8 St,40.7190095,-73.95852515,3125,45 Rd & 11 St,40.74708586,-73.94977234,22661,Subscriber,1963,1
545,2/18/16,2/18/16 17:14,2/18/16 17:23,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,334,W 20 St & 7 Ave,40.74238787,-73.99726235,23320,Subscriber,1971,2
182,2/18/16,2/18/16 17:14,2/18/16 17:17,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3156,E 72 St & York Ave,40.76663814,-73.95348296,14856,Subscriber,1985,1
626,2/18/16,2/18/16 17:15,2/18/16 17:25,435,W 21 St & 6 Ave,40.74173969,-73.99415556,501,FDR Drive & E 35 St,40.744219,-73.97121214,19108,Subscriber,1977,1
1654,2/18/16,2/18/16 17:18,2/18/16 17:45,259,South St & Whitehall St,40.70122128,-74.01234218,3222,Hanson Pl & St Felix St,40.6851596,-73.97711366,23588,Subscriber,1955,1
374,2/18/16,2/18/16 17:20,2/18/16 17:26,3236,PABT Valet,40.75898481,-73.99379969,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,21536,Subscriber,1957,2
1067,2/18/16,2/18/16 17:20,2/18/16 17:38,260,Broad St & Bridge St,40.70365182,-74.01167797,3222,Hanson Pl & St Felix St,40.6851596,-73.97711366,23027,Subscriber,1969,1
381,2/18/16,2/18/16 17:21,2/18/16 17:27,449,W 52 St & 9 Ave,40.76461837,-73.98789473,448,W 37 St & 10 Ave,40.75660359,-73.9979009,22268,Subscriber,1976,1
2555,2/18/16,2/18/16 17:25,2/18/16 18:07,455,1 Ave & E 44 St,40.75001986,-73.96905301,455,1 Ave & E 44 St,40.75001986,-73.96905301,20838,Customer,,0
1116,2/18/16,2/18/16 17:27,2/18/16 17:46,456,E 53 St & Madison Ave,40.7597108,-73.97402311,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,23807,Subscriber,1964,1
1085,2/18/16,2/18/16 17:35,2/18/16 17:53,3067,Broadway & Whipple St,40.7016657,-73.9437303,439,E 4 St & 2 Ave,40.7262807,-73.98978041,24120,Subscriber,1989,1
750,2/18/16,2/18/16 17:36,2/18/16 17:48,285,Broadway & E 14 St,40.73454567,-73.99074142,453,W 22 St & 8 Ave,40.74475148,-73.99915362,22857,Subscriber,1970,2
754,2/18/16,2/18/16 17:36,2/18/16 17:49,488,W 39 St & 9 Ave,40.75645824,-73.99372222,470,W 20 St & 8 Ave,40.74345335,-74.00004031,22219,Subscriber,1993,1
844,2/18/16,2/18/16 17:37,2/18/16 17:51,3141,1 Ave & E 68 St,40.76500525,-73.95818491,359,E 47 St & Park Ave,40.75510267,-73.97498696,23465,Subscriber,1964,1
121,2/18/16,2/18/16 17:38,2/18/16 17:40,406,Hicks St & Montague St,40.69512845,-73.99595065,391,Clark St & Henry St,40.69760127,-73.99344559,15298,Subscriber,1970,2
219,2/18/16,2/18/16 17:38,2/18/16 17:42,448,W 37 St & 10 Ave,40.75660359,-73.9979009,490,8 Ave & W 33 St,40.751551,-73.993934,22268,Subscriber,1982,1
790,2/18/16,2/18/16 17:39,2/18/16 17:52,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3163,Central Park West & W 68 St,40.7734066,-73.97782542,24098,Subscriber,1987,1
245,2/18/16,2/18/16 17:39,2/18/16 17:44,478,11 Ave & W 41 St,40.76030096,-73.99884222,458,11 Ave & W 27 St,40.751396,-74.005226,23867,Subscriber,1982,1
213,2/18/16,2/18/16 17:41,2/18/16 17:45,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,22789,Subscriber,1976,1
732,2/18/16,2/18/16 17:43,2/18/16 17:55,267,Broadway & W 36 St,40.75097711,-73.98765428,484,W 44 St & 5 Ave,40.75500254,-73.98014437,18611,Customer,,0
1249,2/18/16,2/18/16 17:44,2/18/16 18:05,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,280,E 10 St & 5 Ave,40.73331967,-73.99510132,22160,Subscriber,1981,1
859,2/18/16,2/18/16 17:47,2/18/16 18:01,388,W 26 St & 10 Ave,40.74971775,-74.00295035,527,E 33 St & 2 Ave,40.744023,-73.976056,22157,Subscriber,1980,2
579,2/18/16,2/18/16 17:47,2/18/16 17:57,127,Barrow St & Hudson St,40.73172428,-74.00674436,388,W 26 St & 10 Ave,40.74971775,-74.00295035,23875,Subscriber,1971,1
660,2/18/16,2/18/16 17:48,2/18/16 17:59,461,E 20 St & 2 Ave,40.73587678,-73.98205027,295,Pike St & E Broadway,40.71406667,-73.99293911,21627,Subscriber,1992,1
1489,2/18/16,2/18/16 17:48,2/18/16 18:13,268,Howard St & Centre St,40.71910537,-73.99973337,517,Pershing Square South,40.751581,-73.97791,15263,Subscriber,1985,1
364,2/18/16,2/18/16 17:49,2/18/16 17:56,2012,E 27 St & 1 Ave,40.739445,-73.976806,472,E 32 St & Park Ave,40.7457121,-73.98194829,22874,Subscriber,1982,1
1058,2/18/16,2/18/16 17:51,2/18/16 18:09,427,Bus Slip & State St,40.701907,-74.013942,368,Carmine St & 6 Ave,40.73038599,-74.00214988,23205,Subscriber,1980,1
618,2/18/16,2/18/16 17:53,2/18/16 18:03,362,Broadway & W 37 St,40.75172632,-73.98753523,325,E 19 St & 3 Ave,40.73624527,-73.98473765,22234,Subscriber,1980,1
873,2/18/16,2/18/16 17:56,2/18/16 18:10,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,519,Pershing Square North,40.751873,-73.977706,22562,Subscriber,1971,1
301,2/18/16,2/18/16 17:56,2/18/16 18:01,351,Front St & Maiden Ln,40.70530954,-74.00612572,2009,Catherine St & Monroe St,40.71117444,-73.99682619,15372,Subscriber,1968,1
498,2/18/16,2/18/16 17:57,2/18/16 18:05,472,E 32 St & Park Ave,40.7457121,-73.98194829,518,E 39 St & 2 Ave,40.74780373,-73.9734419,22874,Subscriber,1977,1
810,2/18/16,2/18/16 17:59,2/18/16 18:13,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,385,E 55 St & 2 Ave,40.75797322,-73.96603308,23353,Subscriber,1976,1
463,2/18/16,2/18/16 17:59,2/18/16 18:07,523,W 38 St & 8 Ave,40.75466591,-73.99138152,517,Pershing Square South,40.751581,-73.97791,19105,Subscriber,1968,1
1521,2/18/16,2/18/16 17:59,2/18/16 18:25,394,E 9 St & Avenue C,40.72521311,-73.97768752,382,University Pl & E 14 St,40.73492695,-73.99200509,23007,Subscriber,1973,1
1298,2/18/16,2/18/16 18:06,2/18/16 18:28,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17342,Subscriber,1972,2
324,2/18/16,2/18/16 18:06,2/18/16 18:12,521,8 Ave & W 31 St,40.75096735,-73.99444208,388,W 26 St & 10 Ave,40.74971775,-74.00295035,22103,Subscriber,1983,1
598,2/18/16,2/18/16 18:07,2/18/16 18:17,497,E 17 St & Broadway,40.73704984,-73.99009296,505,6 Ave & W 33 St,40.74901271,-73.98848395,22900,Subscriber,1952,1
216,2/18/16,2/18/16 18:08,2/18/16 18:12,250,Lafayette St & Jersey St,40.72456089,-73.99565293,293,Lafayette St & E 8 St,40.73028666,-73.9907647,14764,Subscriber,1981,2
358,2/18/16,2/18/16 18:09,2/18/16 18:15,510,W 51 St & 6 Ave,40.7606597,-73.98042047,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19072,Subscriber,1974,1
1129,2/18/16,2/18/16 18:10,2/18/16 18:28,263,Elizabeth St & Hester St,40.71729,-73.996375,470,W 20 St & 8 Ave,40.74345335,-74.00004031,23818,Subscriber,1984,1
534,2/18/16,2/18/16 18:11,2/18/16 18:20,377,6 Ave & Canal St,40.72243797,-74.00566443,195,Liberty St & Broadway,40.70905623,-74.01043382,23583,Subscriber,1975,1
531,2/18/16,2/18/16 18:12,2/18/16 18:21,3158,W 63 St & Broadway,40.77163851,-73.98261428,515,W 43 St & 10 Ave,40.76009437,-73.99461843,22400,Subscriber,1965,1
163,2/18/16,2/18/16 18:14,2/18/16 18:17,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,21924,Subscriber,1967,1
543,2/18/16,2/18/16 18:16,2/18/16 18:25,362,Broadway & W 37 St,40.75172632,-73.98753523,496,E 16 St & 5 Ave,40.73726186,-73.99238967,16842,Subscriber,1975,1
605,2/18/16,2/18/16 18:17,2/18/16 18:27,116,W 17 St & 8 Ave,40.74177603,-74.00149746,474,5 Ave & E 29 St,40.7451677,-73.98683077,21370,Subscriber,1990,1
2362,2/18/16,2/18/16 18:17,2/18/16 18:57,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,405,Washington St & Gansevoort St,40.739323,-74.008119,19460,Subscriber,1977,1
81,2/18/16,2/18/16 18:18,2/18/16 18:20,195,Liberty St & Broadway,40.70905623,-74.01043382,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,21668,Subscriber,1987,1
818,2/18/16,2/18/16 18:19,2/18/16 18:33,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,16422,Subscriber,1977,1
671,2/18/16,2/18/16 18:20,2/18/16 18:32,518,E 39 St & 2 Ave,40.74780373,-73.9734419,379,W 31 St & 7 Ave,40.749156,-73.9916,20123,Subscriber,1971,1
784,2/18/16,2/18/16 18:22,2/18/16 18:35,527,E 33 St & 2 Ave,40.744023,-73.976056,3244,University Pl & E 8 St,40.73143724,-73.99490342,23710,Subscriber,1992,2
313,2/18/16,2/18/16 18:23,2/18/16 18:28,3177,W 84 St & Broadway,40.7867947,-73.977112,3168,Central Park West & W 85 St,40.78472675,-73.96961715,21081,Subscriber,1968,2
1190,2/18/16,2/18/16 18:24,2/18/16 18:44,527,E 33 St & 2 Ave,40.744023,-73.976056,463,9 Ave & W 16 St,40.74206539,-74.00443172,21380,Subscriber,1978,1
239,2/18/16,2/18/16 18:26,2/18/16 18:30,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,453,W 22 St & 8 Ave,40.74475148,-73.99915362,22517,Subscriber,1964,1
552,2/18/16,2/18/16 18:27,2/18/16 18:36,250,Lafayette St & Jersey St,40.72456089,-73.99565293,2003,1 Ave & E 18 St,40.73381219,-73.98054421,15396,Subscriber,1981,1
542,2/18/16,2/18/16 18:29,2/18/16 18:38,479,9 Ave & W 45 St,40.76019252,-73.9912551,388,W 26 St & 10 Ave,40.74971775,-74.00295035,23468,Subscriber,1975,1
440,2/18/16,2/18/16 18:29,2/18/16 18:37,225,W 14 St & The High Line,40.74195138,-74.00803013,347,Greenwich St & W Houston St,40.728846,-74.008591,18853,Subscriber,1987,2
1035,2/18/16,2/18/16 18:30,2/18/16 18:47,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,382,University Pl & E 14 St,40.73492695,-73.99200509,24343,Subscriber,1974,1
235,2/18/16,2/18/16 18:31,2/18/16 18:34,254,W 11 St & 6 Ave,40.73532427,-73.99800419,435,W 21 St & 6 Ave,40.74173969,-73.99415556,23580,Subscriber,1968,1
344,2/18/16,2/18/16 18:31,2/18/16 18:37,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,359,E 47 St & Park Ave,40.75510267,-73.97498696,21645,Subscriber,1971,1
199,2/18/16,2/18/16 18:32,2/18/16 18:35,405,Washington St & Gansevoort St,40.739323,-74.008119,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,16334,Subscriber,1986,2
750,2/18/16,2/18/16 18:32,2/18/16 18:44,3236,PABT Valet,40.75898481,-73.99379969,517,Pershing Square South,40.751581,-73.97791,23681,Subscriber,1950,1
874,2/18/16,2/18/16 18:34,2/18/16 18:48,164,E 47 St & 2 Ave,40.75323098,-73.97032517,433,E 13 St & Avenue A,40.72955361,-73.98057249,17303,Subscriber,1992,1
866,2/18/16,2/18/16 18:34,2/18/16 18:49,524,W 43 St & 6 Ave,40.75527307,-73.98316936,489,10 Ave & W 28 St,40.75066386,-74.00176802,14721,Subscriber,1984,1
528,2/18/16,2/18/16 18:35,2/18/16 18:43,510,W 51 St & 6 Ave,40.7606597,-73.98042047,488,W 39 St & 9 Ave,40.75645824,-73.99372222,21293,Subscriber,1975,1
264,2/18/16,2/18/16 18:37,2/18/16 18:41,250,Lafayette St & Jersey St,40.72456089,-73.99565293,410,Suffolk St & Stanton St,40.72066442,-73.98517977,24755,Subscriber,1987,1
245,2/18/16,2/18/16 18:38,2/18/16 18:42,466,W 25 St & 6 Ave,40.74395411,-73.99144871,486,Broadway & W 29 St,40.7462009,-73.98855723,19970,Subscriber,1970,1
920,2/18/16,2/18/16 18:40,2/18/16 18:55,417,Barclay St & Church St,40.71291224,-74.01020234,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,14805,Subscriber,1978,1
1215,2/18/16,2/18/16 18:42,2/18/16 19:02,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,418,Front St & Gold St,40.70224,-73.982578,23517,Subscriber,1979,1
2131,2/18/16,2/18/16 18:45,2/18/16 19:21,360,William St & Pine St,40.70717936,-74.00887308,160,E 37 St & Lexington Ave,40.748238,-73.978311,23421,Subscriber,1966,1
1170,2/18/16,2/18/16 18:46,2/18/16 19:05,449,W 52 St & 9 Ave,40.76461837,-73.98789473,505,6 Ave & W 33 St,40.74901271,-73.98848395,21693,Subscriber,1963,1
547,2/18/16,2/18/16 18:49,2/18/16 18:58,459,W 20 St & 11 Ave,40.746745,-74.007756,3230,Penn Station Valet,40.7512836,-73.99692446,23149,Subscriber,1977,1
285,2/18/16,2/18/16 18:52,2/18/16 18:57,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3151,E 81 St & York Ave,40.7728384,-73.94989233,20913,Subscriber,1981,1
311,2/18/16,2/18/16 18:57,2/18/16 19:02,368,Carmine St & 6 Ave,40.73038599,-74.00214988,253,W 13 St & 5 Ave,40.73543934,-73.99453948,22328,Subscriber,1995,2
267,2/18/16,2/18/16 18:59,2/18/16 19:03,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3142,1 Ave & E 62 St,40.7612274,-73.96094022,20830,Customer,,0
285,2/18/16,2/18/16 19:00,2/18/16 19:04,483,E 12 St & 3 Ave,40.73223272,-73.98889957,433,E 13 St & Avenue A,40.72955361,-73.98057249,21464,Subscriber,1977,1
1557,2/18/16,2/18/16 19:01,2/18/16 19:27,267,Broadway & W 36 St,40.75097711,-73.98765428,530,11 Ave & W 59 St,40.771522,-73.990541,20888,Subscriber,1982,2
556,2/18/16,2/18/16 19:01,2/18/16 19:10,490,8 Ave & W 33 St,40.751551,-73.993934,495,W 47 St & 10 Ave,40.76269882,-73.99301222,22640,Subscriber,1974,1
821,2/18/16,2/18/16 19:05,2/18/16 19:18,375,Mercer St & Bleecker St,40.72679454,-73.99695094,505,6 Ave & W 33 St,40.74901271,-73.98848395,22353,Subscriber,1972,1
138,2/18/16,2/18/16 19:05,2/18/16 19:08,2009,Catherine St & Monroe St,40.71117444,-73.99682619,331,Pike St & Monroe St,40.71173107,-73.99193043,22691,Subscriber,1975,1
1168,2/18/16,2/18/16 19:16,2/18/16 19:36,278,Concord St & Bridge St,40.69766564,-73.98476437,3086,Graham Ave & Conselyea St,40.715143,-73.944507,23113,Subscriber,1955,2
583,2/18/16,2/18/16 19:19,2/18/16 19:29,212,W 16 St & The High Line,40.74334935,-74.00681753,426,West St & Chambers St,40.71754834,-74.01322069,17400,Subscriber,1989,1
